,Zillow ID,address,zipcode,alat,alon,valuation,sqft,value sqft,neighborhood,tractCode,countyFips,stateFips,commuteTime,Region,Severity
220,64785219,19406 Blake Manor Road,78653,30.281806,-97.509946,234559,1680,139.62,,2210,453,48,37.2,K18,0
221,29396613,2800 Lovell Drive,78723,30.292588,-97.688935,363093,2020,179.75,MLK,2107,453,48,23.8,K12,1229
222,29364174,8332 Jancy Drive,78750,30.39459,-97.803899,639209,3561,179.5,Angel Pass,1716,453,48,24.7,O8,12
223,29339526,10409 Peonia Court,78733,30.308927,-97.89547,1060113,5279,200.82,,1784,453,48,25.3,L5,0
224,144963744,12016 Trails End Road,78641,30.497203,-97.893085,541263,3840,140.95,,1780,453,48,39.3,R5,0
225,58316551,12100 Trailmaster Drive,78737,30.192445,-97.936777,678381,4129,164.3,Appaloosa Run,1733,453,48,25.8,H4,51
226,29411205,17411 Blake Manor Road,78653,30.322246,-97.543391,194365,1632,119.1,,2210,453,48,37.2,L17,0
227,29350802,133 Double Eagle Drive,78738,30.354862,-97.985449,341798,1691,202.13,,1773,453,48,30.8,M2,0
228,29339814,3012 Portola Court,78738,30.310654,-97.923462,459593,3192,143.98,,1784,453,48,25.3,L4,0
229,29448516,612 Smoke Signal Pass,78660,30.439951,-97.635437,193350,1362,141.96,Settler's Ridge,1841,453,48,24.1,P14,0
230,29332720,101 Wood Trail,78746,30.289209,-97.819391,1153326,3230,357.07,Ledgeway,1918,453,48,22.7,K8,13
231,29464157,1202 Dunlap Road North,78725,30.22624,-97.630832,164149,1456,112.74,Chaparral Crossing,2207,453,48,36.5,I14,3
232,70339175,11321 Church Canyon Drive,78754,30.360134,-97.63848,194117,1135,171.03,Pioneer Crossing East,1842,453,48,30.4,M14,22
233,29335820,2508 Janice Drive,78703,30.297615,-97.76511,1731014,5468,316.57,Tarrytown,1603,453,48,16,K10,2152
234,29555378,13506 Bayswater Garden,78729,30.470705,-97.778021,342671,2261,151.56,Springwoods,20409,491,48,24.8,Q9,781
235,29517419,500 Whitetail Drive,78652,30.122444,-97.830406,369943,2652,139.5,,2407,453,48,32.1,E7,0
236,29343009,4513 Edgemont Drive,78731,30.326024,-97.765082,1218267,4077,298.81,Balcones Park,102,453,48,21.1,L10,552
237,144991216,15112 Fagerquist Road,78617,30.142666,-97.598715,271753,1184,229.52,Stony Point,2435,453,48,26.7,F15,0
238,64648213,8722 Elroy Road,78617,30.127313,-97.627132,186462,1236,150.86,Shannon Acres,2435,453,48,26.7,E14,0
239,29341502,47 Pascal Lane,78746,30.317786,-97.831816,1474676,5060,291.44,,1912,453,48,21.5,L7,4
240,62607151,1822 Rowe Loop,78660,30.488584,-97.580731,398240,3009,132.35,,1858,453,48,28.5,R16,0
241,29336399,940 Live Oak Circle,78746,30.296466,-97.811094,1034662,2700,383.21,Ledgeway,1918,453,48,22.7,K8,13
242,29537386,124 Woodland Trail,78641,30.545721,-97.80662,450182,2823,159.47,,20320,491,48,29.5,T8,0
243,64695003,8613 Deja Avenue,78747,30.150327,-97.737989,212895,1416,150.35,Thaxton Place,2426,453,48,33.7,F11,98
244,29429621,8709 Donna Gail Drive,78757,30.372195,-97.730648,408089,1469,277.8,North Shoal Creek,1817,453,48,24.5,N11,1809
245,29471198,12801 FM 812,78719,30.129177,-97.646425,159677,1344,118.81,Country View Estates,2436,453,48,26.7,E14,0
246,144251152,21211 Hog Eye Road,78653,30.298609,-97.482155,229507,2160,106.25,Lockwood Acres,2210,453,48,37.2,K19,0
247,83824080,1040 Barrie Drive,78734,30.347232,-97.954902,477682,2302,207.51,Travis Oak Trails,1742,453,48,30.1,M3,0
248,29512005,8509 Bluff Springs Road,78744,30.165527,-97.766492,321918,2000,160.96,Bluff Springs Estates,2429,453,48,23.8,G10,710
249,83813886,11713 Eagles Glen Drive,78732,30.355006,-97.889229,924894,5113,180.89,,1760,453,48,33.2,M5,0
250,29370772,9801 Patrice Drive,78750,30.425188,-97.813231,649217,3778,171.84,,1714,453,48,27.6,P8,115
251,29365889,4508 Eck Lane,78734,30.410545,-97.936304,1291468,2374,544.01,,1741,453,48,24.9,O4,0
252,62607054,17302 Zola Lane,78682,30.473703,-97.655205,241952,2086,115.99,,1857,453,48,24.8,Q13,62
253,29424801,2707 Ashdale Drive,78757,30.36074,-97.734999,332645,1177,282.62,North Shoal Creek,1817,453,48,24.5,M11,1728
254,29446493,707 Brown Drive,78660,30.433745,-97.629473,238199,1900,125.37,Mountain Creek,1841,453,48,24.1,P14,0
255,29347367,3500 Serene Hills Drive,78738,30.34326,-97.998592,662564,2850,232.48,,1764,453,48,40.5,M2,0
256,29463579,16529 Decker Creek Drive,78653,30.245106,-97.558013,207806,1492,139.28,Chaparral Crossing,2207,453,48,36.5,I17,0
257,29399934,5302 Peacedale Lane,78723,30.304101,-97.688652,331629,960,345.45,Windsor Park,2106,453,48,19.9,L12,3612
258,29364653,4503 Poteau Circle,78734,30.405197,-97.924198,628397,3396,185.04,,1741,453,48,24.9,O4,0
259,29346595,3707 Rivercrest Drive,78746,30.340076,-97.813207,505349,1056,478.55,,1912,453,48,21.5,M8,87
260,29462490,3711 Crownover Street,78725,30.234128,-97.585467,199181,1692,117.72,Chaparral Crossing,2207,453,48,36.5,I16,0
261,29481938,11016 Tangleridge Circle,78736,30.228638,-97.954872,405196,2313,175.18,,1768,453,48,33.1,I3,0
262,29471193,11513 FM 812,78719,30.136723,-97.661962,206453,1440,143.37,,2436,453,48,26.7,F13,0
263,29582563,2400 Falcon Drive,78681,30.519695,-97.712518,282140,2249,125.45,Oak Creek,20505,491,48,29.1,S11,0
264,84380744,138 Oak River Drive,78612,30.13817,-97.553373,148228,1408,105.28,Stony Point,950300,21,48,33.7,F17,0
265,29333168,3506 Barton Point Drive,78733,30.291211,-97.89989,1265030,4928,256.7,,1916,453,48,26.2,K5,0
266,144327229,21303 Jakes Hill Road,78634,30.485808,-97.548504,624909,5024,124.38,Avalon,20809,491,48,31.5,R17,0
267,83813068,9400 Blocker Lane,78719,30.115179,-97.67404,221242,2128,103.97,,2436,453,48,26.7,E13,0
268,58306622,12523 Rampart Street,78727,30.416286,-97.691808,225830,1787,126.37,Scofield Farms,1848,453,48,21.4,O12,970
269,145658579,3017 Winding Shore Lane,78660,30.474404,-97.566496,335724,3222,104.2,Avalon,1858,453,48,28.5,Q17,0
270,64832493,9907 Rodriguez Road,78747,30.114086,-97.704758,401822,2544,157.95,,2432,453,48,33.1,E12,0
271,29439149,13904 Hymill Drive,78660,30.406867,-97.629768,135357,896,151.07,River Ranch,1841,453,48,24.1,O14,187
272,29507665,4029 Shavano Drive,78749,30.182429,-97.860524,405913,2705,150.06,Brodie Springs,1740,453,48,24.1,G6,10
273,29420913,8508 Loralinda Drive,78753,30.347164,-97.690333,304327,2007,151.63,Heritage Hills,1813,453,48,26.8,M12,4350
274,29329592,11949 Overlook Pass,78738,30.281308,-97.935216,3266736,8877,368,,1768,453,48,33.1,K4,0
275,29471261,16600 Fagerquist Road,78617,30.136692,-97.5809,228450,2076,110.04,Stony Point,2435,453,48,26.7,F16,0
276,144251114,21312 Hog Eye Road,78621,30.302261,-97.47866,750909,3363,223.29,Lockwood Acres,2209,453,48,31,K20,0
277,29337657,4903 Great Divide Drive,78738,30.304407,-97.956248,733461,2938,249.65,,1768,453,48,33.1,L3,0
278,29456722,1604 Copperhead Cove,78664,30.47037,-97.649325,236486,1984,119.2,,1857,453,48,24.8,Q14,0
279,29341954,3425 Mount Barker Drive,78731,30.326277,-97.772784,1163466,2857,407.23,Balcones Park,102,453,48,21.1,L9,60
280,64554126,8404 Lime Creek Road,78641,30.459363,-97.919283,2649310,9445,280.5,,1765,453,48,31.3,Q4,0
281,94641375,13616 Bullick Hollow Road,78726,30.435939,-97.872681,495006,3683,134.4,,1765,453,48,31.3,P6,1
282,29448055,15301 Delahunty Lane,78660,30.440137,-97.650887,264881,2100,126.13,,1840,453,48,24.3,P14,0
283,29476181,9415 Wier Loop Road,78736,30.244784,-97.919392,285888,1400,204.21,,1769,453,48,27.9,I4,0
284,29352241,603 Palos Verdes Drive,78734,30.364312,-97.969846,538417,3212,167.63,Bella Montagna,1778,453,48,28.7,N3,0
285,29341423,1801 Real Wind Cove,78746,30.317849,-97.814495,1352872,4768,283.74,Windsong Estates,1913,453,48,23.9,L8,28
286,29473250,2402 South 4th Street,78704,30.242995,-97.763441,1297843,2400,540.77,Galindo,1307,453,48,20.4,I10,2734
287,29352669,504 Tartan Street,78734,30.359994,-97.992013,377849,1817,207.95,,1771,453,48,34.7,M2,0
288,60136676,2716 Zambia Drive,78613,30.471392,-97.854977,485566,3590,135.26,,1765,453,48,31.3,Q7,11
289,58311898,6925 Felipe Drive,78747,30.152985,-97.737266,199860,1102,181.36,Thaxton Place,2426,453,48,33.7,F11,98
290,29494594,6504 King George Drive,78745,30.200303,-97.78921,257677,1164,221.37,Hillside Oaks,2410,453,48,23.5,H9,1747
291,29323767,805 Dawson Road,78704,30.257111,-97.75632,687213,936,734.2,Bouldin,1305,453,48,19.4,J10,3138
292,111967721,12154 New Sweden Church Road,78653,30.406186,-97.501327,619336,2238,276.74,Bella Vista at Cottonwood Creek,1854,453,48,40.5,O19,0
293,58305571,4804 Misty Brook Cove,78727,30.416983,-97.73403,292588,1597,183.21,Angus Valley,1745,453,48,27.6,O11,1088
294,29335258,3222 Cherry Lane,78703,30.295745,-97.775631,1002837,2421,414.22,The Doke,1604,453,48,20.8,K9,269
295,64738809,3009 East Pflugerville Parkway,78660,30.446105,-97.586851,290757,2444,118.97,,1858,453,48,28.5,P16,0
296,29480672,4600 Langtry Lane,78749,30.226,-97.840289,397035,1845,215.2,Sunset,1749,453,48,21.7,I7,511
297,29450756,601 Applewood Drive,78691,30.443584,-97.612688,269134,2437,110.44,Old Town,1855,453,48,24.2,P15,7
298,29445011,13107 Kellies Farm Lane,78727,30.425743,-97.694217,328976,1900,173.15,Lamplight Village,1847,453,48,25.9,P12,350
299,144251142,20301 Hog Eye Road,78653,30.294525,-97.496573,213540,1779,120.03,Lockwood Acres,2210,453,48,37.2,K19,0
300,58317081,10922 Old Manchaca Road,78748,30.161366,-97.826582,240674,1466,164.17,Saddlewood Estates,1748,453,48,27.2,G8,783
301,29368692,14535 Ridgetop Terrace,78732,30.419338,-97.898222,1323379,3415,387.52,,1765,453,48,31.3,P5,0
302,29347536,3709 Turkey Creek Drive,78730,30.352557,-97.839204,692547,2734,253.31,,1761,453,48,24.9,M7,23
303,64591385,6200 Navarro Creek Road,78617,30.166911,-97.593741,185113,1680,110.19,,2433,453,48,33.5,G16,0
304,94883184,717 Boone Valley Drive,78660,30.488239,-97.601437,285210,2275,125.37,,1855,453,48,24.2,R15,0
305,29487484,8901 Gallant Fox Road,78737,30.2192,-97.89517,748499,4388,170.58,Legend Oaks,1733,453,48,25.8,I5,175
306,29368543,12217 Waterton Parke Circle,78726,30.42091,-97.856516,505574,3963,127.57,,1765,453,48,31.3,P6,1
307,2108623269,1201 Tinnin Ford Road,78741,30.24403,-97.724396,421870,1078,391.35,Lakeshore,2304,453,48,23.9,I11,5490
308,29415906,5803 Cary Drive,78757,30.335922,-97.746832,578668,1791,323.1,Allandale,1501,453,48,18.7,M10,581
309,58307113,3501 Palomar Lane,78727,30.42455,-97.709114,338367,1714,197.41,Tomanet Estates,1846,453,48,23.8,P12,350
310,29386095,2010 Peoples Street,78702,30.267852,-97.717818,371361,672,552.62,Blackshear-Prospect Hill,804,453,48,18.8,J11,4461
311,58314183,34 Lovegrass Lane,78745,30.221901,-97.816797,493792,1143,432.01,,1750,453,48,22.4,I8,569
312,83813564,4609 Amarra Drive,78735,30.269012,-97.881214,4150197,6280,660.86,,1908,453,48,23.3,J6,127
313,29432615,10712 Newmont Road,78758,30.378615,-97.693074,268271,1830,146.6,Gracywoods,1822,453,48,24.4,N12,2372
314,125915511,13624 Gerald Ford Street,78653,30.356461,-97.52299,259224,2587,100.2,Presidential Meadows,1854,453,48,40.5,M18,0
315,29492270,7816 El Dorado Drive,78737,30.214271,-97.90846,400315,1749,228.88,Lewis Mountain Ranch,1733,453,48,25.8,H5,117
316,83814952,6305 Lantern View Drive,78645,30.442938,-97.928922,1000353,4632,215.97,,1780,453,48,39.3,P4,0
317,29555409,13505 Briar Hollow Drive,78729,30.469554,-97.776022,371148,2260,164.22,Springwoods,20409,491,48,24.8,Q9,781
318,64453580,15600 Schmidt Lane,78653,30.39035,-97.520613,268186,2400,111.74,Kimbro Creek Estates,1856,453,48,26.4,O18,0
319,29336470,1493 Redbud Trail,78746,30.298871,-97.819518,944132,1659,569.1,Ledgeway,1918,453,48,22.7,K8,13
320,29456526,3804 Prairie Lane,78728,30.47263,-97.679486,243279,1344,181.01,Northridge Acres,1851,453,48,24.2,Q13,62
321,144992100,11400 Maha Loop Road,78719,30.092165,-97.67553,429804,1925,223.27,,2436,453,48,26.7,D13,0
322,29495803,4004 Alexandria Drive,78749,30.20278,-97.845895,268437,1188,225.96,Maple Run,1777,453,48,27.4,H7,476
323,29338872,2504 El Greco Cove,78703,30.303887,-97.775299,1513492,5227,289.55,Tarrytown,1604,453,48,20.8,L9,60
324,29556982,1613 Hermitage Drive,78681,30.527165,-97.701583,193423,1679,115.2,Oak Creek,20602,491,48,25.4,S12,37
325,29355095,21 Water Front Avenue,78734,30.369634,-98.007515,2757442,6795,405.8,,1764,453,48,40.5,N1,0
326,29483912,7401 Ponoma Trail,78749,30.220106,-97.857752,385940,2590,149.01,Maple Run,1738,453,48,24.9,I6,373
327,52833148,198 Little Lake Road,78634,30.501514,-97.573815,237356,1955,121.41,,20807,491,48,32.4,R16,0
328,29504414,9312 Tea Rose Trail,78748,30.189548,-97.842977,365330,2373,153.95,Palomino Park,1746,453,48,30.2,H7,476
329,124835789,4911 Woodrow Avenue,78757,30.320507,-97.737785,528456,2085,253.46,The Triangle,205,453,48,20.5,L11,1494
330,70354666,14407 Joy Lee Lane,78653,30.367481,-97.518058,184655,1183,156.09,Stonewater,1854,453,48,40.5,N18,0
331,29423718,9010 Shepard Drive,78753,30.359756,-97.698465,205622,980,209.82,Fiskville,1806,453,48,26.4,M12,4350
332,29453160,16305 Knottingham Drive,78660,30.454033,-97.646783,200653,1429,140.41,Swenson Farms,1860,453,48,23.2,Q14,0
333,79980267,14014 Skyline Drive,78732,30.417372,-97.892011,509623,2278,223.72,,1765,453,48,31.3,O5,0
334,2102371299,13356 Old Kimbro Road,78653,30.36509,-97.494339,518024,4338,119.42,Presidential Glen,1854,453,48,40.5,N19,0
335,144985303,19309 Engelmann Lane,78653,30.448431,-97.51333,316295,3182,99.4,,1859,453,48,35.3,Q18,0
336,29341283,3205 Rain Dance Cove,78746,30.318589,-97.787579,2614910,5564,469.97,Island Way,1913,453,48,23.9,L9,60
337,29462990,2309 Riverside Farms Road,78741,30.22513,-97.71684,251425,824,305.13,Pleasant Valley,2314,453,48,23.6,I11,5490
338,144987688,16017 Milo Road,78725,30.225394,-97.565191,170595,850,200.7,Chaparral Crossing,2207,453,48,36.5,I17,0
339,29380613,10602 Lakeside Drive,78645,30.490017,-97.920008,189547,968,195.81,,1780,453,48,39.3,R4,0
340,58297918,700 Brandon Way,78733,30.323711,-97.858718,2932019,9851,297.64,Austin Lake Hills,1783,453,48,27.1,L6,0
341,83827598,18405 Angel Valley Drive,78641,30.511021,-97.906314,624617,2450,254.95,,1780,453,48,39.3,S5,0
342,29555319,9708 Braes Valley Street,78729,30.469328,-97.780086,340087,2328,146.09,Springwoods,20409,491,48,24.8,Q9,781
343,80097858,132 Squires Drive,78734,30.364534,-97.967053,480430,2306,208.34,Bella Montagna,1778,453,48,28.7,N3,0
344,29528574,4421 Rowe Lane,78660,30.477766,-97.546907,502851,3891,129.23,,20809,491,48,31.5,R17,0
345,29371024,16009 Edwards Drive,78734,30.426126,-97.921815,590529,2058,286.94,,1741,453,48,24.9,P4,0
346,29470084,8103 Forbsdale Drive,78747,30.156554,-97.738811,216434,1760,122.97,Thaxton Place,2426,453,48,33.7,F11,98
347,29373057,9520 Indigo Brush Drive,78726,30.429915,-97.826324,472096,3148,149.97,,1714,453,48,27.6,P8,115
348,83124398,2501 Barton Springs Road,78746,30.262539,-97.76191,775679,1706,454.68,Bluffington,1303,453,48,20.6,J10,3138
349,29555483,13307 Waverly Court,78729,30.468736,-97.784129,321331,1806,177.92,Springwoods,20408,491,48,23.1,Q9,781
350,29514821,12004 Onion Hollow Run,78739,30.157679,-97.864923,560084,4602,121.7,Shady Hollow,1775,453,48,28.1,F6,5
351,29336634,9264 Scenic Bluff Drive,78733,30.299334,-97.884137,742955,4362,170.32,,1916,453,48,26.2,K6,1
352,29511694,3716 Indian Point Drive,78739,30.172525,-97.862103,384186,1825,210.51,Shady Hollow,1740,453,48,24.1,G6,10
353,29463587,16721 Decker Creek Drive,78653,30.24546,-97.551099,272674,2046,133.27,Chaparral Crossing,2207,453,48,36.5,I17,0
354,80082751,100 Dark Horse Lane,78610,30.037058,-97.815582,238039,2165,109.95,,10908,209,48,34.3,B8,0
355,29463581,5601 Decker Creek Cove,78653,30.241889,-97.556746,242584,1867,129.93,Chaparral Crossing,2207,453,48,36.5,I17,0
356,29409917,1405 Berkshire Drive,78723,30.31706,-97.697222,393546,1209,325.51,Windsor Park,2104,453,48,25.9,L12,3612
357,64513115,18220 Great Valley Drive,78653,30.32518,-97.528715,191442,1300,147.26,Briarcreek,2209,453,48,31,L18,0
358,64524696,11128 Bonham Lane,78736,30.243022,-98.003578,289491,1064,272.08,,1768,453,48,33.1,I1,0
359,67389604,255 Abbott Drive,78737,30.191641,-97.986831,447005,3552,125.85,,10805,209,48,40.6,H2,0
360,29372398,11002 Wintergreen Hill,78750,30.432722,-97.798254,479161,2833,169.14,,1782,453,48,25,P9,666
361,29328086,5 Jeffery Cove,78746,30.274654,-97.791959,916494,2199,416.78,Timberline Ridge,1919,453,48,17.2,K9,269
362,29393466,9019 Unice Drive,78621,30.282756,-97.480029,158555,1216,130.39,Kingsbery Park,2210,453,48,37.2,K19,0
363,64857467,11821 Bastrop Street,78653,30.332274,-97.561871,191544,1613,118.75,Wildhorse Creek,2212,453,48,29.6,L17,0
364,29359079,7306 Bluntleaf Cove,78750,30.376223,-97.801902,584119,2426,240.77,Angel Pass,1716,453,48,24.7,N8,22
365,29457794,5007 Gate Dancer Lane,78660,30.474957,-97.538736,675684,5408,124.94,,1859,453,48,35.3,Q17,0
366,29454581,1500 Freestone Drive,78660,30.458719,-97.653741,248854,1858,133.94,,1857,453,48,24.8,Q13,62
367,64789762,12926 Lowden Lane,78652,30.130445,-97.837241,341240,2160,157.98,Olympic Heights,1772,453,48,27.2,F7,164
368,29345303,12013 Selma Hughes Park Road,78732,30.336969,-97.905108,346252,1452,238.47,,1760,453,48,33.2,M5,0
369,70345201,11632 Sunny Creek Lane,78653,30.361317,-97.548144,254458,2259,112.64,,1856,453,48,26.4,M17,0
370,79981839,4501 Halliday Avenue,78725,30.23993,-97.578426,191086,1499,127.48,Chaparral Crossing,2207,453,48,36.5,I16,0
371,29342619,16404 Shane Landon Court,78738,30.328665,-97.994707,527398,2676,197.08,,1773,453,48,30.8,L2,0
372,70345241,11625 Sun Glass Drive,78653,30.357248,-97.540998,250411,2100,119.24,Presidential Meadows,1856,453,48,26.4,M17,0
373,185158477,10239 Lakeline Boulevard,78717,30.486226,-97.781982,258649,1220,212.01,,20508,491,48,23.6,R9,223
374,58312031,16409 Jacobson Road,78617,30.122385,-97.597323,153960,1216,126.61,Swiss Alpine Village,2435,453,48,26.7,E15,0
375,60136391,7900 Big View Drive,78730,30.347787,-97.874038,2769447,5026,551.02,Austin Lake Hills,1760,453,48,33.2,M6,0
376,29482318,4401 Lareina Drive,78745,30.219692,-97.770464,291292,1696,171.75,West Congress,2003,453,48,22.7,I9,1680
377,29364115,8807 Spicebrush Drive,78759,30.393779,-97.773029,714589,3830,186.58,,1755,453,48,25.2,O9,50
378,2093577231,3525 Far West Boulevard,78731,30.352374,-97.753169,411229,1478,278.23,Highland Hills,1718,453,48,21.4,M10,581
379,29388873,4705 Delores Avenue,78721,30.276442,-97.686864,309324,940,329.07,MLK,2110,453,48,23.1,K12,1229
380,29581134,208 North Mount Rushmore Drive,78613,30.513691,-97.81925,234418,1384,169.38,,20313,491,48,23.8,S8,0
381,29363434,8004 High Hollow Cove,78750,30.393311,-97.80611,799054,3573,223.64,Angel Pass,1716,453,48,24.7,O8,12
382,29465130,12005 Garden Grove Drive,78725,30.223126,-97.627955,145391,1120,129.81,Garden Valley Village,2207,453,48,36.5,I14,3
383,29465260,3201 Montopolis Drive,78741,30.220749,-97.737364,405057,2046,197.98,McKinney,2307,453,48,21.2,I11,5490
384,2100458106,1611 Bryant Drive,78664,30.490653,-97.650415,256397,1910,134.24,South Creek,20703,491,48,27.5,R14,0
385,121658757,11106 Hollow Hook Street,78724,30.274654,-97.61804,203971,1400,145.69,Imperial Valley,2211,453,48,28.9,K15,23
386,70345313,1116 Canyon Maple,78660,30.456595,-97.630912,342712,3134,109.35,Swenson Farms,1862,453,48,29.3,Q14,0
387,29364135,8707 White Cliff Drive,78759,30.395453,-97.778055,491370,2886,170.26,,1716,453,48,24.7,O9,50
388,29537854,350 South Kings Canyon Drive,78613,30.507269,-97.819916,242059,1584,152.82,,20313,491,48,23.8,S8,0
389,29455827,17005 Tortoise Street,78664,30.465624,-97.648014,269119,2191,122.83,Swenson Farms,1857,453,48,24.8,Q14,0
390,185230160,1037 Silverstone Drive,78613,30.519607,-97.844708,283174,2846,99.5,,20328,491,48,28.7,S7,0
391,83817088,16525 Decker Creek Drive,78653,30.245887,-97.559213,343104,2222,154.41,Chaparral Crossing,2207,453,48,36.5,J17,0
392,63836517,18116 Canopy Lane,78653,30.354493,-97.52933,210637,1953,107.85,,1854,453,48,40.5,M18,0
393,64708905,6801 Point North Drive,78724,30.307396,-97.640141,149165,1232,121.08,North Point,2202,453,48,30,L14,197
394,70348465,12636 Saint Mary Drive,78653,30.342048,-97.531434,200071,1699,117.76,,2209,453,48,31,M18,0
395,63834759,82 White Magnolia Circle,78734,30.353336,-97.958888,325221,1856,175.23,The Preserve at Lakeway,1742,453,48,30.1,M3,0
396,58297518,1502 Patterson Road,78733,30.30165,-97.872808,1081796,4729,228.76,,1916,453,48,26.2,K6,1
397,124835863,6540 Elroy Road,78617,30.165515,-97.593905,186251,1602,116.26,Stoney Ridge,2433,453,48,33.5,G16,0
398,29430035,9403 Singing Quail Drive,78758,30.371393,-97.712221,195813,1291,151.68,North Austin Civic Association,1820,453,48,22.4,N11,1809
399,144992102,13204 Von Quintus Road,78719,30.097534,-97.66172,189801,1403,135.28,,2436,453,48,26.7,D13,0
